id,name,latitude,longitude,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
252,"Cleveland Circle (former)",42.33553091872319,-71.15072786808014,42.335262,-71.150564,1,rooftop,383,"Chestnut Hill Ave",,,Brighton,MA,"Suffolk County",02135,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
493,"2 Hummingbird Lane at Olmsted Green",42.28887,-71.095003,42.288801,-71.095304,1,rooftop,2-6,"W Main St",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
230,"8D QC Station 02",0.0,0.0,0,0,0,,,,,,,,,,,
346,"Cleveland Circle",42.335543083570826,-71.15061519672052,42.335262,-71.150564,1,rooftop,383,"Chestnut Hill Ave",,,Brighton,MA,"Suffolk County",02135,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32045,"Mattapan T Stop",42.267902,-71.093641,42.267919,-71.093451,1,rooftop,1656,"Blue Hill Ave",,,Mattapan,MA,"Suffolk County",02126,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
210,"Bennington St at Byron St",42.383532520117896,-71.01619094610214,42.383689,-71.016201,1,rooftop,624,"Bennington St",,,"East Boston",MA,"Suffolk County",02128,US,"City of Boston"
84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.367074071490926,-71.07679277658461,42.366704,-71.076791,1,rooftop,124,"1st St",,,Cambridge,MA,"Middlesex County",02141,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
248,"Morton St T (former)",42.280753829614476,-71.08621831150231,42.280609,-71.086231,1,rooftop,4,"Astoria St",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
471,"MIT Carleton St at Amherst St",42.36054174140606,-71.08669817447662,42.360052,-71.086897,0.99,rooftop,70,"Amherst St",,,Cambridge,MA,"Middlesex County",02142,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
G32002,"Northern Strand at Main St",42.42386,-71.067793,42.423841,-71.067283,1,rooftop,273,"Main St",,,Malden,MA,"Middlesex County",02148,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32056,"Mass Ave at Hadley/Walden",42.39120971915856,-71.12260755160605,42.391054,-71.122924,1,rooftop,2050,"Massachusetts Ave",,,Cambridge,MA,"Middlesex County",02140,US,"City of Cambridge"
495,"Union Square East",42.380078,-71.090098,42.380328,-71.090153,1,rooftop,159,"Washington St",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32041,"Central Square East Boston",42.37544912547037,-71.03918548682486,42.375559,-71.038881,1,rooftop,35-36,"William C Kelly Sq",,,Boston,MA,"Suffolk County",02128,US,"City of Boston"
549,"Valenti Way at Haverhill St",42.36473898691789,-71.05934903025626,42.3644,-71.059275,1,rooftop,183,"Canal St",,,Boston,MA,"Suffolk County",02114,US,"City of Boston"
160,"Wentworth Institute of Technology - Huntington Ave at Vancouver St",42.33758601097239,-71.09627097845076,42.337742,-71.096353,1,rooftop,525,"Huntington Ave",,,Boston,MA,"Suffolk County",02115,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32019,"175 N Harvard St",42.364506245,-71.128504515,42.364528,-71.128838,1,rooftop,155,"N Harvard St",,,Allston,MA,"Suffolk County",02134,US,"City of Boston"
60,"Charles Circle - Charles St at Cambridge St",42.36079296858265,-71.07118962337152,42.36064,-71.071221,1,rooftop,170,"Charles St",,,Boston,MA,"Suffolk County",02114,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32060,"Tremont St at W. Dedham St",42.342466116,-71.074238658,42.342344,-71.074311,1,rooftop,628-630,"Tremont St",,,Boston,MA,"Suffolk County",02118,US,"City of Boston"
347,"Thetford Ave at Norfolk St",42.286212948246096,-71.07942931372236,42.286286,-71.079383,1,rooftop,6,"Thetford Ave",,,"Dorchester Center",MA,"Suffolk County",02124,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
T32004,"Mayor Salvo Path at Mill St",42.51803519796769,-70.89570075273514,42.517743,-70.895709,1,rooftop,10,"Canal St",,,Salem,MA,"Essex County",01970,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
163,"The Lawn on D",42.344792,-71.044024,42.3445,-71.043909,1,rooftop,411-415,"D St",,,Boston,MA,"Suffolk County",02210,US,"City of Boston"
S32009,"Packard Ave at Powderhouse Blvd",42.40449,-71.123413,42.404741,-71.123519,1,rooftop,125,"Powder House Blvd",,,Somerville,MA,"Middlesex County",02144,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
N32002,"Nonantum Library",42.36068455768156,-71.20146199598821,42.360653,-71.201452,1,rooftop,375,"Watertown St",,,Newton,MA,"Middlesex County",02458,US,"Town of Newton"
S32035,"191 Beacon St",42.38032335045416,-71.10878612855231,42.380473,-71.108763,1,rooftop,79,"Park St",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
473,"West Newton",42.349600498642076,-71.2262749671936,42.349616,-71.22623,1,rooftop,1281,"Washington St",,,"West Newton",MA,"Middlesex County",02465,US,"Town of Newton"
M32078,"Galileo Galilei Way at Fulkerson St/Binney St",42.3664204,-71.0885418,42.366452,-71.088971,1,rooftop,322,"Binney St",,,Cambridge,MA,"Middlesex County",02142,US,"City of Cambridge"
M32042,"MIT Vassar St",42.355601213279265,-71.10394477844238,42.355382,-71.103952,1,rooftop,290,"Vassar St",,,Cambridge,MA,"Middlesex County",02139,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
520,"Salem MBTA - Washington at Federal St",42.52345239346618,-70.89611113071442,42.523319,-70.895688,1,rooftop,30,"Federal St",,,Salem,MA,"Essex County",01970,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
N32015,Auburndale,42.34805541493346,-71.2477594614029,42.347805,-71.247842,1,rooftop,2104,"Commonwealth Ave",,,Auburndale,MA,"Middlesex County",02466,US,"Town of Newton"
G32003,"Malden High School",42.426537658440544,-71.06393694877625,42.427094,-71.063623,0.99,rooftop,30,"Holden St",,,Malden,MA,"Middlesex County",02148,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
W32009,"Arsenal on the Charles",42.36349850640871,-71.16421658177295,42.36332,-71.163738,1,rooftop,343,"Arsenal St",,,Watertown,MA,"Middlesex County",02472,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32099,"Circuit Drive at American Legion Hwy",42.29704126420948,-71.09171926975249,42.296817,-71.091176,0.99,rooftop,86R,"American Legion Hwy",,,"Dorchester Center",MA,"Suffolk County",02124,US,"City of Boston"
C32067,"Washington St at Peters Park",42.342958,-71.067052,42.342766,-71.066772,1,rooftop,1226,"Washington St",,,Boston,MA,"Suffolk County",02118,US,"City of Boston"
A32012,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,42.351879,-71.124176,0.99,rooftop,1094,"Commonwealth Ave",,,Boston,MA,"Suffolk County",02215,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
S32008,"Powder House Circle - Nathan Tufts Park",42.400877,-71.116772,42.400512,-71.116471,1,rooftop,838,Broadway,,,Somerville,MA,"Middlesex County",02144,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
207,"Faneuil St at Market St",42.35484,-71.150226,42.354639,-71.15049,1,rooftop,241,"Market St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
E32012,"Martha Eliot Health Center",42.324173,-71.10196,42.324338,-71.102083,1,rooftop,81,"Bickford St",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"City of Boston"
587,"Malden High School",42.426537658440544,-71.06393694877625,42.427094,-71.063623,0.99,rooftop,30,"Holden St",,,Malden,MA,"Middlesex County",02148,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
B32056,"Tremont St at Hamilton Pl",42.356802702,-71.06163156,42.356853,-71.061312,1,rooftop,110,"Tremont St",,,Boston,MA,"Suffolk County",02108,US,"City of Boston"
234,"Broadway at Central St",42.39517150121575,-71.09850591982195,42.394979,-71.098623,1,rooftop,400,Broadway,,,Somerville,MA,"Middlesex County",02145,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32057,"Clinton St at North St",42.3607028354884,-71.05524927377701,42.360509,-71.055137,1,rooftop,340,"Faneuil Hall Marketplace",,,Boston,MA,"Suffolk County",02109,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32055,"Boylston St at Dartmouth St",42.35019319808638,-71.07744187116623,42.350429,-71.077241,1,rooftop,607,"Boylston St",,,Boston,MA,"Suffolk County",02116,US,"City of Boston"
N32013,"Newton Library",42.336203368830134,-71.207794547081,42.336033,-71.207844,1,rooftop,330,"Homer St",,,"Newton Center",MA,"Middlesex County",02459,US,"Town of Newton"
70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,42.372173,-71.121588,1,rooftop,14-A,"Eliot St",,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge"
B32034,"Boylston St at Jersey St",42.344650628878306,-71.09732501226972,42.344651,-71.09694,1,rooftop,1282,"Boylston St",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
19,"Park Dr at Buswell St",42.347241,-71.105301,42.347309,-71.105101,1,rooftop,499,"Park Dr",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
B32004,"Aquarium T Stop - 200 Atlantic Ave",42.360441356231235,-71.05043940246105,42.360323,-71.050041,1,rooftop,50,"Long Wharf Row",,,Boston,MA,"Suffolk County",02110,US,"City of Boston"
C23109,"Cedar Grove T Stop",42.27960759693163,-71.06022119527552,42.279584,-71.060298,1,rooftop,20,"Fellsway St",,,Boston,MA,"Suffolk County",02124,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
332,"Harvard Ave at Brainerd Rd",42.34953016890375,-71.13022770741735,42.349679,-71.130111,1,rooftop,214,"Harvard Ave",,,Allston,MA,"Suffolk County",02134,US,"City of Boston"
M32009,"Lafayette Square at Mass Ave / Main St / Columbia St",42.36346469304347,-71.10057324171066,42.363317,-71.100498,1,rooftop,410,"Massachusetts Ave",,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
369,"Boston Public Market",42.36254854409333,-71.0573735833168,42.362169,-71.057491,1,rooftop,136,"Blackstone St",,,Boston,MA,"Suffolk County",02109,US,"City of Boston"
C32047,"Roslindale Village - South St",42.287072,-71.127754,42.287145,-71.127753,1,rooftop,4199,"Washington St",,,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
L32006,"Mass Ave at Broadway",42.414202,-71.150519,42.414471,-71.150149,1,rooftop,309,Broadway,,,Arlington,MA,"Middlesex County",02474,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
38,"TD Garden - Causeway at Portal Park #2",42.366222,-71.059914,42.366142,-71.060038,1,nearest_street,,US-1,,,Boston,MA,"Suffolk County",02114,US,"TIGER/Line® dataset from the US Census Bureau"
B32006,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.34011512249236,-71.10061883926392,42.339622,-71.100898,0.99,rooftop,2,"Ave Louis Pasteur",,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
243,"Commonwealth Ave at Kelton St (former)",42.348368023549895,-71.13997621466297,42.348266,-71.139873,1,rooftop,1440-1432,"Commonwealth Ave",,,Allston,MA,"Suffolk County",02134,US,"City of Boston"
F32008,"Logan Park",42.41800742890374,-71.0965722102992,42.417889,-71.096938,1,rooftop,34,"Otis St",,,Medford,MA,"Middlesex County",02155,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
36,"Copley Square - Dartmouth St at Boylston St",42.34992828230057,-71.07739206866427,42.349775,-71.077711,1,rooftop,640,"Boylston St",,,Boston,MA,"Suffolk County",02116,US,"City of Boston"
402,"Washington Sq",42.33985827126298,-71.13421171095978,42.34004,-71.134057,1,rooftop,1600,"Beacon St",,,Brookline,MA,"Norfolk County",02446,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
F32012,"Steve Miller Dr at Winthrop St (Medford High)",42.428086,-71.12636,42.427715,-71.126779,0.99,rooftop,500,"Winthrop St",,,Medford,MA,"Middlesex County",02155,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
F32009,"Hickey Park",42.424981,-71.098973,42.425039,-71.098561,1,rooftop,322,"Fellsway W",,,Medford,MA,"Middlesex County",02155,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
112,"Clarendon Hill at Broadway",42.406302,-71.132446,42.405884,-71.132405,1,rooftop,1340,Broadway,,,Somerville,MA,"Middlesex County",02144,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
B32029,"Columbia Rd at Ceylon St",42.309572,-71.0729,42.309414,-71.072423,1,rooftop,317,"Columbia Rd",,,Dorchester,MA,"Suffolk County",02125,US,"City of Boston"
180,"Mt Auburn",42.37478628706384,-71.13320231437683,42.374981,-71.133227,1,rooftop,277,"Mt Auburn St",,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge"
464,"Mass Ave at Grafton St",42.40726052447951,-71.14382132425817,42.407523,-71.144052,1,rooftop,245,"Massachusetts Ave",,,Arlington,MA,"Middlesex County",02474,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32016,"W Broadway at Dorchester St",42.335958979433094,-71.04622899561036,42.335749,-71.046391,1,rooftop,457-469A,"W Broadway",,,Boston,MA,"Suffolk County",02127,US,"City of Boston"
M32057,"Vassal Lane at Tobin/VLUS",42.38536765218425,-71.13775670528412,42.385217,-71.137681,1,rooftop,374,"Concord Ave",,,Cambridge,MA,"Middlesex County",02138,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
6,"Cambridge St at Joy St",42.36125721646537,-71.06528744101524,42.360989,-71.065271,1,rooftop,176-182,"Cambridge St",,,Boston,MA,"Suffolk County",02114,US,"City of Boston"
C32100,"Hyde Park Ave at Arlington St",42.26286746177123,-71.12163126468657,42.262939,-71.121761,1,rooftop,1067,"Hyde Park Ave",,,"Hyde Park",MA,"Suffolk County",02136,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
S32045,"Conway Park @ Bleachery Ct (Temp Winter Station)",42.3834575023727,-71.10771059989929,42.383705,-71.107742,1,rooftop,563,"Somerville Ave",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
183,"Alewife MBTA at Steel Place",42.395588457167094,-71.14260613918304,42.395682,-71.141955,0.99,rooftop,5,"Cambridgepark Dr",,,Cambridge,MA,"Middlesex County",02140,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32037,"Medford St at Charlestown BCYF",42.380429474494896,-71.06055721676967,42.380076,-71.06034,1,rooftop,81,"Polk St",,,Charlestown,MA,"Suffolk County",02129,US,"City of Boston"
C32105,"606 American Legion Hwy at Canterbury St",42.28578,-71.109725,42.285749,-71.109561,1,rooftop,606,"American Legion Hwy",,,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
569,"Hood Park",42.38004534693313,-71.0730457305908,42.380188,-71.073261,1,rooftop,75,"Hood Park Dr",,,Charlestown,MA,"Suffolk County",02129,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
577,"Medford Sq - Riverside Ave at River St",42.417724,-71.108102,42.417677,-71.108331,1,rooftop,53,"Riverside Ave",,,Medford,MA,"Middlesex County",02155,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32039,"Bennington St at Constitution Beach",42.385223935870535,-71.01063068965232,42.385091,-71.010763,1,rooftop,765,"Bennington St",,,"East Boston",MA,"Suffolk County",02128,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
1,"18 Dorrance Warehouse",42.387151,-71.075978,42.386971,-71.07604,1,rooftop,14,"Temple St",,,Charlestown,MA,"Suffolk County",02129,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
S32002,"Union Square - Somerville",42.37964789967527,-71.09540475672475,42.379901,-71.095351,1,rooftop,63,"Union Sq",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32029,"W Broadway at D St",42.3391085,-71.0514432,42.339011,-71.051541,1,rooftop,275,"W Broadway",,,"South Boston",MA,"Suffolk County",02127,US,"City of Boston"
241,"Mattapan T Stop (former)",42.267902,-71.093641,42.267919,-71.093451,1,rooftop,1656,"Blue Hill Ave",,,Mattapan,MA,"Suffolk County",02126,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32048,"Third at Binney",42.36544486137399,-71.08277142047882,42.365364,-71.082788,1,rooftop,174,"Binney St",,,Cambridge,MA,"Middlesex County",02142,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
440,"Boston Landing",42.356560923089404,-71.14167537549292,42.356606,-71.141634,1,rooftop,178-180,"Guest St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
345,"Park Plaza at Charles St S.",42.351828068920675,-71.06781138111728,42.351622,-71.067819,1,rooftop,2,"Columbus Ave",,,Boston,MA,"Suffolk County",02116,US,"City of Boston"
245,"Blue Hill Ave at Almont St (former)",42.27454525528758,-71.09372016051566,42.27473,-71.09393,1,rooftop,1451,"Blue Hill Ave",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
M32053,"One Memorial Drive",42.361619320766856,-71.0804355052096,42.36161,-71.081245,0.99,rooftop,1,"Memorial Dr",,,Cambridge,MA,"Middlesex County",02142,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
Z32997,"Parker St at Huntington Ave",42.3384884941905,-71.09261138044758,42.33843,-71.092413,1,rooftop,450-510,"Parker St",,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
M32026,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,42.370671,-71.1047,1,rooftop,368,Broadway,,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
R32002,"Orr Sq (Shirley Ave)",42.40715655698643,-70.99272429943085,42.407197,-70.992949,1,rooftop,1,"Orr Sq",,,Revere,MA,"Suffolk County",02151,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32026,"Au Bon Pain Way at Fid Kennedy Ave",42.3461009,-71.0291997,42.346173,-71.029522,1,rooftop,19,"Fid Kennedy Ave",,,Boston,MA,"Suffolk County",02210,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
